author_id,username,created_at,verified,followers,following,tweet_count,listed_count,cant_tweets_muestra,rt,vreplicas,likes,rtquotes,menciones_a_In,menciones_a_Out,menciones_de_In,rt_a_In,rt_a_Out,rt_de_In,rp_a_In,rp_a_Out,rp_de_In,rq_a_In,rq_a_Out,rq_de_In,Actividad,paisSN
171345530,margegroans,2010-07-27T03:56:34.000Z,False,101,265,1871,0,650,15822,163,240,2,1,98,0,0,53,0,1,34,0,4,42,0,233,0
237896263,Ricardoperello,2011-01-13T22:07:30.000Z,False,163,328,10754,1,401,101914,175,374,4,0,212,0,0,41,0,0,73,0,0,2,0,328,0
242109984,BLANDINO_SA,2011-01-23T23:58:51.000Z,False,8063,134,2104,4,179,584,52,948,15,1,31,4,1,7,1,1,13,1,0,0,3,63,1
248063859,cristianyarince,2011-02-06T05:07:43.000Z,False,161,1397,824,1,5,1179,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,1
248819519,CarlGuardado,2011-02-07T20:00:25.000Z,False,427,2518,11896,10,177,40287,15,124,1,3,72,0,1,26,0,3,27,0,0,7,0,139,1
249274920,PrintDepotNI,2011-02-08T18:30:29.000Z,False,249,957,793,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
253224721,esteli99,2011-02-16T20:24:24.000Z,False,73,134,120,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1284982990951657473,ZambranaSuhey,2020-07-19T22:46:45.000Z,False,7,33,93,0,22,743,0,0,0,3,2,0,3,3,0,1,0,0,0,0,0,12,1
1285600569097441284,Jocelyneok,2020-07-21T15:40:47.000Z,False,49,146,1045,0,144,20620,29,255,10,0,39,0,0,11,0,0,23,0,0,10,0,83,1
1286046615619407872,lespinoza_darce,2020-07-22T21:13:24.000Z,False,2,58,24,0,5,1,0,10,0,0,2,0,0,0,0,0,2,0,0,0,0,4,1
1287606188457316352,MatuzSoza,2020-07-27T04:31:32.000Z,False,2,91,11,0,4,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1289845543343185920,OrtizYesler,2020-08-02T08:49:42.000Z,False,1,135,294,0,4,1,0,2,0,0,2,0,0,1,0,0,2,0,0,0,0,5,0
1290042462141112328,GeoObregon,2020-08-02T21:51:24.000Z,False,871,3211,1492,0,340,78490,8,104,6,7,80,4,7,67,1,0,5,0,0,1,0,172,1
1312976119226916864,FernandoPausOk,2020-10-05T04:42:20.000Z,False,675,1244,348,0,113,186,42,1683,5,0,13,0,0,0,1,0,11,0,0,0,0,25,1
409103042,gemoraless,2011-11-10T08:47:07.000Z,False,381,293,58573,1,612,956877,48,67,5,7,101,5,5,95,1,4,8,4,1,38,1,270,0
416374540,OrlandoBlancoGa,2011-11-19T16:06:25.000Z,False,260,367,831,1,88,61,0,16,0,1,6,0,1,3,0,0,0,0,0,0,0,11,1
416427471,NewToursPanama,2011-11-19T17:33:38.000Z,False,1236,1354,3474,6,147,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
436125085,DileElebe,2011-12-13T20:34:14.000Z,False,975,683,14891,0,26,103,16,205,4,2,10,5,2,1,4,1,7,1,0,0,1,34,0
581616738,LeitoTorresM,2012-05-16T05:05:19.000Z,False,547,653,16724,8,358,297101,111,541,6,6,91,4,4,59,2,4,24,3,1,25,3,226,1
75202537,amrizog,2009-09-18T04:48:57.000Z,False,819,313,5218,2,145,177291,31,405,4,4,40,6,0,36,3,4,8,3,1,9,0,114,1
90456585,margaritaterc,2009-11-16T18:50:23.000Z,False,346,282,31379,3,343,224965,42,263,5,6,102,2,6,104,1,2,9,2,1,21,0,256,1
95688958,dulcelily,2009-12-09T17:17:31.000Z,False,1053,1353,32105,8,1070,316969,91,339,2,5,188,3,0,118,1,0,43,0,1,73,0,432,1
96995552,eplazavalpo,2009-12-15T14:55:41.000Z,False,382,247,38614,14,737,182884,100,268,3,0,196,0,0,115,0,0,20,0,0,81,0,412,0
137046704,rjmn7,2010-04-25T16:41:15.000Z,False,709,412,2085,1,14,351,0,11,3,0,5,2,0,2,0,0,1,0,0,0,0,10,1
138122435,Miltgranada,2010-04-28T17:45:51.000Z,False,70,174,1830,0,3,1,0,1,0,1,3,0,0,0,0,1,2,0,0,0,0,7,1
139937550,sandigo01,2010-05-04T03:11:21.000Z,False,36,213,131,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
140231514,belkissmedina,2010-05-04T23:50:31.000Z,False,1061,643,1384,7,2,7,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1
141027948,MaryChelis,2010-05-07T00:44:11.000Z,False,1089,852,11526,16,284,531206,43,454,13,5,113,5,4,68,3,2,26,2,1,21,1,251,1
3252270794,mpinell63,2015-06-22T03:04:15.000Z,False,35,516,2626,4,89,42103,2,11,0,3,21,0,2,18,0,3,10,0,0,0,0,57,1
3273313662,Oaater,2015-07-09T21:09:25.000Z,False,376,1413,13532,0,1683,325210,489,821,34,4,116,3,3,89,1,3,24,2,5,29,1,280,0
314830008,niko_kata,2011-06-10T21:46:30.000Z,False,910,199,3967,0,47,702,7,213,4,4,24,0,3,19,0,0,0,0,0,1,0,51,0
317391667,ProfeCarlosLeal,2011-06-14T21:30:13.000Z,False,381,270,1505,1,10,5,1,13,0,0,6,0,0,1,0,0,0,0,0,1,0,8,1
322318986,MacBelho,2011-06-23T00:14:25.000Z,False,33,178,1237,0,25,7,40,70,0,0,18,0,0,0,0,0,11,0,0,0,0,29,1
333338388,AndorreandoM,2011-07-11T11:28:56.000Z,False,3407,716,1710,117,20,262,5,314,7,0,23,0,0,2,0,0,1,0,0,0,0,26,0
1354573772494434304,joserod22677715,2021-01-27T23:35:43.000Z,False,8,16,6,0,5,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1356282492186210305,FidelBerbis,2021-02-01T16:45:58.000Z,False,293,533,274,0,17,37,2,2,0,5,19,0,0,3,0,0,4,0,0,0,0,31,1
1356610105987518464,ROGERSN51224338,2021-02-02T14:27:30.000Z,False,12,59,61,3,32,25,1,6,0,2,13,0,0,1,0,2,5,0,0,0,0,23,1
826814759244816385,erisela22,2017-02-01T15:29:34.000Z,False,3689,646,18376,0,670,987656,139,774,25,9,218,9,11,249,8,0,16,1,4,33,1,559,1
832767650249920512,Andreabaunza28,2017-02-18T01:44:14.000Z,False,239,219,3467,0,119,332176,0,25,0,2,58,0,4,72,0,0,0,0,0,0,0,136,1
835187845451112448,Miurell101,2017-02-24T18:01:14.000Z,False,496,466,2330,0,31,693510,2,11,0,1,18,0,1,21,0,0,1,0,0,0,0,42,1
839232722086297600,kingoffade8,2017-03-07T21:54:07.000Z,False,18,211,977,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
847832329578041344,Gazostyle,2017-03-31T15:25:54.000Z,False,10,121,208,0,14,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
995407462600728576,dajevegu,2018-05-12T20:56:47.000Z,False,35,216,10223,0,1519,102379,0,9,0,15,295,1,15,245,1,0,3,0,0,0,0,575,1
999351080139059202,galan_hazel,2018-05-23T18:07:19.000Z,False,287,254,1682,2,95,15782,0,114,4,14,61,5,7,30,3,0,1,0,4,13,0,138,1
1001575834627575809,CeleniaPerez20,2018-05-29T21:27:42.000Z,False,248,240,1375,0,402,304515,42,534,2,3,87,2,4,92,2,0,14,0,4,45,0,253,1
1329646105756389377,Yasmina58394172,2020-11-20T04:42:20.000Z,False,8,24,36,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1331648938093514760,LazaroGagcia,2020-11-25T17:20:51.000Z,False,18,107,127,0,69,5814,0,29,1,2,21,0,1,15,0,1,9,0,0,0,0,49,1
1331986106326376449,letsknownic,2020-11-26T15:40:29.000Z,False,648,286,1145,2,132,1415,69,2640,223,1,16,0,1,11,16,0,0,3,1,1,7,57,1
1332047235425705989,CarlosAUrbina3,2020-11-26T19:43:26.000Z,False,67,80,121,0,34,590,3,26,0,3,19,3,2,5,0,1,3,0,0,2,0,38,1
1333720356406915073,JavierM75066273,2020-12-01T10:31:48.000Z,False,0,7,8,0,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
1333878288993951744,GuisselleTorrez,2020-12-01T20:59:23.000Z,False,14,17,139,0,13,0,0,16,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1
1936332896,twintellequeen,2013-10-05T03:54:37.000Z,False,318,305,3513,2,33,7093,5,21,1,0,13,0,0,9,0,0,4,0,0,0,0,26,1
1942291842,luaorteganic,2013-10-06T23:41:55.000Z,False,59,446,777,0,16,1598,0,7,0,1,2,0,1,1,0,1,0,0,0,0,0,6,1
2179480602,__RudyCastellon,2013-11-07T06:30:58.000Z,False,293,904,505,0,12,4792,1,35,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0
2186772012,MarioAlt17,2013-11-10T17:27:28.000Z,False,43,206,970,1,57,2989,2,8,0,4,38,0,1,7,0,2,7,0,0,0,0,59,1
2191000111,KatherinAlemanH,2013-11-12T20:28:10.000Z,False,1344,1422,17339,15,852,14671,332,1765,21,11,97,0,2,21,3,10,54,10,1,23,2,234,1
2232367725,JDT632,2013-12-18T23:15:10.000Z,False,581,455,6030,0,550,588950,240,1163,17,14,122,12,9,91,2,8,28,12,2,19,3,322,1
2861867695,IfILoseMyself_G,2014-10-18T03:52:38.000Z,False,525,823,52525,5,2226,2042752,547,1996,36,34,364,15,35,360,8,9,51,11,20,163,4,1074,1
2887865899,Tit0169,2014-11-02T21:39:00.000Z,False,247,230,10158,1,177,22960,28,48,0,2,46,0,0,17,0,2,20,0,0,0,0,87,1
2909739650,sn_espinoza,2014-11-25T07:08:26.000Z,False,110,129,626,0,41,0,0,1,2,0,2,0,0,0,0,0,0,0,0,0,0,2,1
1149863288836149249,Misaaczp,2019-07-13T02:09:06.000Z,False,23,169,15,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1154433307989499904,NahomiG44365359,2019-07-25T16:48:43.000Z,False,210,138,110,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1155607372645249034,GEisemberg1975,2019-07-28T22:34:02.000Z,False,36,393,271,0,17,3122,2,22,0,0,12,0,0,1,0,0,10,0,0,0,0,23,0
1158505505901490177,Purpleheart_98C,2019-08-05T22:30:11.000Z,False,74,75,421,0,31,167967,6,12,0,0,11,0,0,7,0,0,3,0,0,1,0,22,0
1160794145532911616,E_Mau00,2019-08-12T06:04:25.000Z,False,65,170,2933,0,57,175282,10,4,2,1,29,0,1,26,0,0,3,0,0,0,0,60,1
223194115,pedro0089,2010-12-05T17:38:58.000Z,False,588,380,3461,3,29,73565,4,12,0,2,18,1,0,12,0,2,4,1,0,1,0,41,1
225521896,lordmalevelix,2010-12-11T19:44:16.000Z,False,83,30,8622,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
228444753,jarb89,2010-12-19T18:55:41.000Z,False,365,653,22150,3,16,56140,2,2,0,1,12,1,0,10,0,1,2,1,0,0,0,28,1
231219087,torrez_guillo,2010-12-27T23:08:46.000Z,False,1010,2302,18854,5,46,8,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0
232679753,ernestosantiag,2010-12-31T22:42:01.000Z,False,6,71,433,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351992062070157315,TallerIsmael90,2021-01-20T20:36:59.000Z,False,8,19,35,0,17,0,0,7,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1
1352633314524487681,Leo32214,2021-01-22T15:05:01.000Z,False,8,53,30,0,9,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1239297061616594945,JeanCar83843106,2020-03-15T21:07:38.000Z,False,265,3428,112,0,7,1,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1359303654302511108,OmarSal24630634,2021-02-10T00:50:36.000Z,False,1,0,12,0,12,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,0
1359955579419193348,SoranoDj1,2021-02-11T20:01:43.000Z,False,6,29,48,0,8,501,1,0,0,1,3,0,1,2,0,0,1,0,0,0,0,8,1
487922463,Rommel_Marti,2012-02-09T21:57:32.000Z,False,394,239,1706,0,49,569,42,496,8,1,18,9,2,5,9,0,13,0,0,6,2,65,1
501407831,RosaCajinaA,2012-02-24T03:28:25.000Z,False,1072,963,49037,11,298,152873,76,190,9,5,72,3,3,39,1,4,28,3,2,10,0,170,1
515117512,Negrito_Bimbo_,2012-03-05T05:14:07.000Z,False,293,360,10383,3,293,252,160,113,2,0,28,0,0,4,0,0,15,0,0,5,0,52,0
518069891,woyce3,2012-03-08T00:46:41.000Z,False,984,4996,28452,1,443,346262,0,17,1,3,227,0,3,156,0,0,9,0,0,0,0,398,0
519810241,ivymgo,2012-03-09T20:49:31.000Z,False,419,1486,8524,1,74,480848,11,69,1,0,33,0,0,28,0,0,1,0,0,7,0,69,1
524780761,EddZel89,2012-03-14T22:12:29.000Z,False,274,447,695,3,11,1,4,15,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1
64867649,JCarlosUnltd,2009-08-11T23:49:05.000Z,False,494,3603,11398,0,676,518596,44,139,1,11,299,0,9,222,0,3,30,0,2,57,0,633,1
65491757,cuarezma06,2009-08-13T22:50:15.000Z,False,567,896,75561,4,457,734005,58,124,2,11,135,6,10,116,2,4,7,4,3,8,1,307,1
67507581,franco76r,2009-08-21T03:08:20.000Z,False,725,740,18004,11,109,301272,45,92,0,2,62,3,0,26,0,3,28,3,0,4,0,131,1
67679583,cermachado,2009-08-21T18:28:08.000Z,False,11,45,3169,0,269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
