author_id,username,created_at,verified,followers,following,tweet_count,listed_count,cant_tweets_muestra,rt,vreplicas,likes,rtquotes,menciones_a_In,menciones_a_Out,menciones_de_In,rt_a_In,rt_a_Out,rt_de_In,rp_a_In,rp_a_Out,rp_de_In,rq_a_In,rq_a_Out,rq_de_In,Actividad,paisSN
2867296693,victorliebanoo,2014-10-20T13:54:58.000Z,False,101,404,242,1,30,111,0,50,0,0,11,0,0,1,0,0,7,0,0,0,0,19,1
2875040206,miyi1966,2014-11-13T12:33:35.000Z,False,16,86,6186,0,277,144222,8,227,1,19,92,1,10,42,1,14,43,0,4,17,0,243,1
2881582077,Johan_VenegasCR,2014-11-17T20:06:12.000Z,True,32040,580,3173,93,131,12766,208,5855,12,21,54,223,18,45,12,0,0,33,2,4,6,418,1
2889045397,elideasecas,2014-11-03T22:16:55.000Z,False,1099,1173,3368,15,53,486,0,15,0,0,4,0,0,1,0,0,1,0,0,0,0,6,0
279293026,ValeeGrc,2011-04-09T00:16:28.000Z,False,631,356,17578,2,119,380025,16,18,0,0,48,0,0,50,0,0,4,0,0,11,0,113,0
280293106,mikelsontheodor,2011-04-11T01:48:44.000Z,False,1502,1333,40615,14,2873,78943,1761,1566,2,0,228,0,0,25,0,0,147,0,0,75,0,475,1
4585075453,AdriMora2505,2015-12-17T14:09:50.000Z,False,108,136,545,0,26,58864,3,25,0,1,6,1,0,8,0,1,0,1,1,5,0,24,1
4877192223,emgaritac,2016-02-05T04:20:37.000Z,False,387,204,2242,0,47,484,31,715,5,1,21,2,0,3,1,1,15,1,0,1,1,47,1
825926600336216064,ArtolaRudy,2017-01-30T04:40:21.000Z,False,53,234,2066,0,287,5497,30,234,3,0,144,0,0,9,0,0,107,0,0,0,0,260,1
834226250629656577,KarolRojasQ08,2017-02-22T02:20:12.000Z,False,788,694,21132,1,1123,229555,474,2298,23,88,261,73,18,57,29,62,144,48,28,77,8,893,1
1373181782,eduoses20,2013-04-22T21:45:21.000Z,False,169,514,8024,1,298,318069,96,439,4,8,73,9,1,23,5,3,26,5,4,20,1,178,1
1559495684,jguzman0609,2013-07-01T03:04:20.000Z,False,68,297,93,0,2,0,1,4,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1
3118958731,Jennifer281289,2015-03-31T02:07:33.000Z,False,49,264,556,0,5,43,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,6,1
918327833046462465,luisitap21,2017-10-12T04:09:51.000Z,False,22,147,351,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1191754777333522434,StevensGeremy,2019-11-05T16:31:02.000Z,False,439,293,1730,0,93,20456,12,44,0,10,40,2,3,19,1,7,14,1,4,8,0,109,1
1195813171329671168,Amer13Ch,2019-11-16T21:18:15.000Z,False,63,88,747,0,112,252073,7,68,1,0,55,0,0,61,0,0,5,0,0,24,0,145,0
1239721798343819266,Priscillalvare4,2020-03-17T01:23:15.000Z,False,96,244,38,0,3,4,0,4,0,0,2,0,0,2,0,0,0,0,0,0,0,4,1
259933790,AlejaaLubo,2011-03-02T22:04:36.000Z,False,87,1263,795,0,67,11077,17,340,0,0,15,0,0,9,0,0,4,0,0,0,0,28,0
260305007,chemitamartinez,2011-03-03T16:29:17.000Z,True,79004,605,20460,985,249,1078,607,15308,66,0,106,4,0,19,0,0,43,3,0,4,1,180,0
280226175,ElCodigoKirkao,2011-04-10T22:26:21.000Z,False,13734,821,25755,24,11,2,0,4,0,0,7,0,0,1,0,0,0,0,0,0,0,8,0
2767597012,pabycha,2014-09-11T23:37:24.000Z,False,9,10,2517,0,118,61273,1,6,0,0,50,0,0,35,0,0,5,0,0,4,0,94,0
2814081834,sielquiji,2014-09-17T03:22:31.000Z,False,2,73,13,0,2,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,4,1
283125621,tellojq,2011-04-16T16:42:50.000Z,False,65,228,421,2,3,59761,0,0,0,0,6,0,0,2,0,0,0,0,0,0,0,8,1
293127798,Kat1813,2011-05-04T20:14:32.000Z,False,9,48,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
294945874,csolisr,2011-05-08T02:42:00.000Z,False,584,2829,78409,45,2241,2290641,823,6414,17,17,1574,4,3,260,0,12,982,4,0,31,0,2887,1
775397064104513536,erick_peralta15,2016-09-12T18:14:01.000Z,False,7,258,110,1,10,0,0,16,0,2,7,0,0,0,0,2,5,0,0,0,0,16,1
782752170584125441,lopezescarre,2016-10-03T01:20:35.000Z,False,451,897,49635,3,2165,605547,16,299,7,36,595,9,25,348,7,11,50,0,3,53,2,1139,1
1373005149606703117,MSesteo,2021-03-19T20:15:18.000Z,False,2,6,21,0,9,0,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2278409764,luisreuben,2014-01-13T05:38:17.000Z,False,151,189,18613,3,120,12209,12,71,0,8,75,0,0,8,0,5,43,0,0,1,0,140,1
371997069,AlinaMasis,2011-09-11T22:47:30.000Z,False,48,607,642,1,9,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
381910772,soycienticiero,2011-09-29T04:43:29.000Z,False,90,180,8670,1,192,92652,50,164,3,15,100,0,2,34,1,6,36,6,3,26,0,229,1
382873238,trimatute,2011-09-30T21:00:02.000Z,False,709,392,8452,11,39,28754,0,12,0,0,11,0,0,9,0,0,0,0,0,6,0,26,0
387206553,FromDNA,2011-10-08T17:06:27.000Z,False,2146,1145,451,1,16,135419,5,214,0,0,8,1,0,5,1,0,2,0,0,2,0,19,1
1349443181021167617,Alejand48374156,2021-01-13T19:48:38.000Z,False,0,16,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
717200383,GeinerPrezMoral,2012-07-26T02:13:44.000Z,False,111,1722,716,1,5,11934,0,0,0,0,3,0,0,1,0,0,3,0,0,0,0,7,1
743835636,16Andreoli,2012-08-07T22:03:15.000Z,False,639,328,18586,0,3,1,1,1,0,0,3,0,0,1,0,0,2,0,0,0,0,6,0
44800166,YoSoyLuisK,2009-06-05T02:35:01.000Z,False,1213,576,23493,22,165,168789,7,67,1,15,61,3,9,41,1,6,10,2,4,24,0,176,1
49761530,Leidy18,2009-06-22T20:53:05.000Z,False,120,684,3490,1,199,37759,41,210,3,23,99,4,9,41,2,12,37,3,1,15,0,246,1
50089536,edgumaco,2009-06-23T20:20:40.000Z,False,3172,1963,128445,37,535,272797,248,1040,19,72,182,59,37,115,16,40,42,43,11,19,5,641,1
325088381,yelitzacriollo,2011-06-27T18:28:29.000Z,False,1104,4989,16374,8,487,812357,47,274,5,16,440,3,4,209,0,7,130,3,0,3,0,815,1
18652946,beejel108,2009-01-06T00:13:28.000Z,False,18121,2053,49180,102,13,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
18728166,AnaAlvarezMonge,2009-01-07T16:57:27.000Z,False,2266,2321,11196,0,171,2322,69,302,4,5,76,5,0,7,1,4,33,4,1,34,0,170,1
18750407,mundomotorizado,2009-01-08T02:41:26.000Z,False,5416,2284,18724,43,24,3,1,13,0,2,2,8,1,0,0,0,1,0,1,0,0,15,1
154392879,PackoPinzon,2010-06-11T03:35:03.000Z,False,249,684,3143,3,121,38777,13,61,0,0,45,0,0,22,0,0,24,0,0,17,0,108,0
156430095,Facundo_Arana,2010-06-16T22:59:30.000Z,True,1664759,553,10120,1709,168,18356,1913,17192,242,0,75,1,0,22,1,0,13,1,0,1,0,114,0
183382456,vivitogj,2010-08-26T21:38:35.000Z,False,293,835,1577,0,38,37316,4,38,0,5,24,1,1,19,1,0,2,0,1,8,0,62,1
1262966593,AleBara255,2013-03-12T21:55:35.000Z,False,288,439,1392,0,17,79643,3,30,0,0,12,0,0,3,0,0,7,0,0,1,0,23,1
1319173460,josueimora,2013-03-31T21:45:37.000Z,False,274,218,2822,2,84,694239,29,28,0,5,36,5,2,14,0,3,13,5,0,3,0,86,1
2867213249,larutadelclima,2014-11-08T11:31:22.000Z,False,4009,4798,13940,115,169,67829,41,1002,48,4,61,20,1,28,15,0,2,2,6,42,3,184,0
2907329513,SusyMirandaM,2014-12-06T05:27:07.000Z,False,148,404,2338,0,35,46,0,14,0,0,2,0,0,1,0,0,1,0,0,0,0,4,1
524967116,DebbyMonge7,2012-03-15T02:52:21.000Z,False,221,272,2788,1,19,3981,1,1,0,0,11,0,0,10,0,0,2,0,0,1,0,24,1
535621939,Gabylinacr,2012-03-24T19:08:42.000Z,False,379,521,14625,0,36,0,11,5,0,2,6,1,0,0,0,2,2,1,1,2,0,17,1
979774032,andresrs3,2012-11-30T05:02:29.000Z,False,65,401,1900,1,1,139,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1
22299079,bulgarelli_m,2009-02-28T21:45:06.000Z,False,1760,2807,31263,29,147,11124,45,115,2,24,27,18,8,10,3,12,11,14,1,1,2,131,1
1412039562,Pumbacr,2013-05-08T05:51:27.000Z,False,170,702,1037,0,84,22534,8,51,0,12,43,2,2,7,0,8,10,2,0,1,0,87,1
1278013170020474880,Priscil80872747,2020-06-30T17:11:36.000Z,False,4,14,4,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
357064783,NonuSuarez,2011-08-17T19:57:18.000Z,False,116,151,1537,4,3,1,0,3,0,0,1,0,0,1,0,0,0,0,0,0,0,2,0
1686658824,MerlingLuna,2013-08-20T20:57:50.000Z,False,96,114,940,1,29,12004,15,11,0,1,7,1,0,4,0,1,4,1,0,1,0,20,1
3033346260,ddim_10,2015-02-20T22:36:15.000Z,False,36,86,43,0,5,0,0,10,1,0,2,0,0,0,0,0,0,0,0,0,0,2,1
185031103,lisandro_kb,2010-08-31T02:08:15.000Z,False,128,453,1122,1,3,0,0,14,0,1,1,0,0,0,0,0,1,0,0,0,0,3,1
886330383553449984,I_am_ByronVega,2017-07-15T21:03:25.000Z,False,65,177,1297,0,252,241818,47,174,3,7,87,3,6,86,2,1,9,1,3,38,0,243,1
2411112713,AlbertoTPF,2014-03-14T21:06:21.000Z,False,185,377,268,0,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2425419641,OrtegaGeovani,2014-03-20T20:13:01.000Z,False,1380,3730,3773,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2446764500,Mxnxlinares,2014-04-16T07:51:56.000Z,False,48,547,196,0,3,0,1,1,0,1,2,1,0,0,0,1,2,1,0,0,0,8,1
2472532991,TatianaMoraSala,2014-04-09T21:23:02.000Z,False,19,109,135,0,11,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
2474935872,Ssantguz,2014-05-03T04:36:27.000Z,False,565,538,5258,5,109,546502,33,148,1,2,34,0,1,15,0,0,16,0,0,9,0,77,1
2950290166,alanis2000,2014-12-29T23:51:16.000Z,False,23,510,253,0,19,75351,1,1,0,0,9,0,0,9,0,0,1,0,0,1,0,20,1
523462575,framir25,2012-03-13T17:14:44.000Z,False,481,4179,4032,4,13,135873,0,5,0,1,12,0,0,9,0,0,0,0,0,0,0,22,1
523937650,TediousMarco,2012-03-14T02:44:03.000Z,False,60,201,1201,0,104,817873,17,47,0,4,45,0,4,40,0,1,9,0,1,13,0,117,1
2614816511,Joser_Bermudez,2014-06-16T17:51:06.000Z,False,79,131,1713,0,84,271,20,115,1,11,36,3,0,2,1,7,22,3,0,3,1,89,1
2646395906,Seba_Goya,2014-07-14T21:48:47.000Z,False,323,1111,475,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80469380,LeimyRosada,2009-10-07T02:25:16.000Z,False,286,214,5783,2,2,0,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,1
121453578,im_JessSayin,2010-03-09T15:04:17.000Z,False,711,395,310412,29,2460,10466172,700,1265,97,1,693,0,1,624,0,0,131,0,0,243,0,1693,0
122787675,pablitovilla,2010-03-13T22:39:10.000Z,False,299,974,2125,0,23,10540,2,13,0,4,19,0,0,5,0,3,9,0,0,1,0,41,1
125186656,CarlosManuel_M,2010-03-22T00:41:13.000Z,False,2104,1533,4229,4,41,8,1,38,1,0,3,2,0,1,2,0,1,0,0,0,0,9,1
399184361,armandopomp,2011-10-27T03:35:13.000Z,False,118,321,2985,2,48,133834,1,33,0,0,47,0,0,33,0,0,7,0,0,0,0,87,0
416376129,JonathanRiveraE,2011-11-19T16:08:49.000Z,False,240,260,2900,4,240,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
168897728,monicar0812,2010-07-21T01:47:12.000Z,False,301,282,7317,0,129,159195,35,121,1,0,68,0,0,55,0,0,11,0,0,6,0,140,0
176705186,robertoguzmanf,2010-08-10T06:17:17.000Z,False,917,1002,3048,16,23,5882,7,44,1,3,17,3,0,4,1,1,3,1,0,2,0,35,1
17603779,Narshi,2008-11-24T22:57:41.000Z,False,854,603,3139,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1286413876679053315,AlexanderZigaA1,2020-07-23T21:32:40.000Z,False,197,442,9,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,0,0,4,0
1287855346304847880,JakeSer92734408,2020-07-27T21:00:28.000Z,False,5,139,52,0,7,14627,0,0,0,1,9,0,1,4,0,0,1,0,0,1,0,17,1
769605906308800512,danielassalas,2016-08-27T18:42:01.000Z,False,437,402,1991,0,9,400,0,0,0,1,6,0,0,5,0,1,2,0,0,1,0,16,1
772456562694684672,masqueunviaje,2016-09-04T15:29:30.000Z,False,616,1397,636,15,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2163240222,JosePabloGuzma6,2013-10-29T17:19:47.000Z,False,1124,624,11337,1,39,38,22,162,1,4,12,5,0,1,2,3,11,3,0,4,0,45,1
1111088644746629120,SBQ1707,2019-03-28T02:12:30.000Z,False,106,83,754,0,57,26838,11,127,0,0,18,0,0,9,0,0,9,0,0,3,0,39,1
966181761590939650,royvargas29,2018-02-21T05:24:17.000Z,False,1250,5,23643,0,185,103741,37,889,10,1,34,10,1,25,10,0,11,0,0,13,0,105,1
971203679910027264,JimenaPataza157,2018-03-07T01:59:36.000Z,False,36,89,837,0,180,185357,81,186,1,0,42,0,0,20,0,0,21,0,0,1,0,84,0
981243982544957441,luismunozcr,2018-04-03T18:56:10.000Z,False,103,92,1593,0,162,80620,9,76,3,3,17,1,3,11,0,1,4,1,1,5,0,47,1
993334596036153344,dmadrigalc,2018-05-07T03:39:57.000Z,False,126,717,1814,0,157,3938,36,133,1,27,112,4,3,13,0,15,74,4,0,0,0,252,1
1258052114846228480,MarencoMariajo,2020-05-06T15:13:02.000Z,False,33,52,173,0,16,1279,0,21,0,0,2,0,0,1,0,0,0,0,0,0,0,3,1
1267211615474155521,SoyCRT,2020-05-31T21:49:40.000Z,False,26,480,558,0,19,2,2,3,0,4,6,1,0,0,0,4,4,1,1,1,0,22,1
4727126868,NicoleAriasTor2,2016-01-08T07:07:47.000Z,False,265,1025,9614,3,201,221779,0,4,0,1,64,0,1,63,0,0,15,0,0,0,0,144,1
4831691307,HazellRojas,2016-01-21T04:34:08.000Z,False,7,32,65,0,6,224,0,2,0,2,10,0,0,1,0,1,2,0,0,0,0,16,0
189277544,DanielGuzmanOva,2010-09-10T21:12:25.000Z,False,146,522,2542,3,13,0,3,7,0,0,4,0,0,0,0,0,4,0,0,0,0,8,1
190293978,alemoyaal,2010-09-13T15:53:09.000Z,False,3867,676,7356,56,79,8211,36,636,7,6,103,9,0,24,9,4,14,2,0,9,0,180,1
1359673989577252865,voodoobarcr,2021-02-11T01:22:17.000Z,False,18,1,2,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,0,0,3,1
1022649788418936835,Transportes_MTA,2018-07-27T01:08:04.000Z,False,11,3,316,0,54,51,0,150,0,0,0,1,0,0,1,0,0,0,0,0,0,2,1
1300823023952506881,mmontes1984,2020-09-01T15:49:20.000Z,False,0,8,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1311400202654420994,pidamelo,2020-09-30T20:19:20.000Z,False,1,7,76,0,10,1088,0,1,0,0,8,0,0,6,0,0,1,0,0,1,0,16,1
112565988,chrisque1,2010-02-08T23:46:32.000Z,False,79,185,210,0,10,65774,0,2,0,0,8,0,0,5,0,0,0,0,0,0,0,13,1
3343594523,emilia0668,2015-06-24T03:30:45.000Z,False,84,153,1029,0,16,66,0,10,0,0,2,0,0,1,0,0,1,0,0,0,0,4,1
625966775,Markokm7,2012-07-03T23:06:15.000Z,False,49,50,5913,0,1238,109258,198,428,0,0,61,0,0,25,0,0,28,0,0,14,0,128,1
714322599,Oscar_Gomez1978,2013-10-14T12:47:18.000Z,False,161,364,1201,0,13,0,3,15,0,3,7,1,0,0,0,4,5,1,0,0,0,21,1
944966034519445504,Yonaiker_0806,2017-12-24T16:20:34.000Z,False,382,50,1215,0,46,6427,15,219,4,0,15,3,0,4,3,0,6,0,0,1,1,33,1
949038120577748994,bangtanlover7__,2018-01-04T22:01:35.000Z,False,50,45,2248,0,159,50998466,0,0,0,0,20,0,0,18,0,0,2,0,0,0,0,40,1
958679621897277440,_danielasuarez2,2018-01-31T12:33:28.000Z,False,475,520,3127,0,131,224420,19,188,5,3,32,3,3,28,3,0,8,0,0,5,0,85,1
961976897818148865,rolandoug,2018-02-09T14:55:39.000Z,False,1805,1274,4432,12,78,16021,24,480,6,2,102,10,1,33,2,1,13,2,0,1,0,167,1
1009490798575046657,cowkween,2018-06-20T17:38:56.000Z,False,170,383,1273,0,71,25384,22,104,1,3,23,2,0,10,0,3,12,2,0,2,0,57,1
1102008438962429952,MariaJo04022002,2019-03-03T00:51:00.000Z,False,201,259,2606,1,309,374196,50,896,5,6,91,2,6,89,0,2,22,2,6,52,0,278,1
1106280231336333318,dani_vargasss,2019-03-14T19:45:35.000Z,False,149,119,379,0,50,319709,5,16,0,0,22,0,0,24,0,0,5,0,0,0,0,51,0
858540720180920320,Amarincr7308J,2017-04-30T04:37:13.000Z,False,31,183,230,0,45,3229,0,6,0,0,5,0,0,1,0,0,2,0,0,0,0,8,1
877011942082306048,ViAby01,2017-06-20T03:55:15.000Z,False,67,124,624,0,3,373,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,4,1
880835925529563136,Gabriel_Rosale4,2017-06-30T17:10:24.000Z,False,373,1324,9334,0,10,38465,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,6,1
38528427,Luci2Duece,2009-05-07T22:03:18.000Z,False,321,378,31295,2,333,2833602,44,130,6,0,151,0,0,116,0,0,23,0,0,31,0,321,0
954141640809177088,cafeconpan77,2018-01-19T00:01:09.000Z,False,711,653,14492,1,532,84734,204,736,10,0,117,0,0,86,0,0,46,0,0,25,0,274,0
977607307,tavex1802,2012-11-29T04:44:50.000Z,False,157,100,620,1,36,0,13,22,0,1,3,0,0,0,0,0,1,0,0,0,0,5,1
16693965,selegna,2008-10-11T07:03:53.000Z,False,879,653,16751,22,222,35634,8,190,2,0,29,0,0,16,0,0,5,0,0,7,0,57,0
19030496,AsiComoLoOye,2009-01-15T17:46:03.000Z,False,25324,10676,112344,127,934,327923,169,986,39,35,77,67,2,7,21,21,29,28,2,8,16,313,1
929898426510213120,Carlosiles07,2017-11-13T02:27:16.000Z,False,82,113,198,0,8,1732,2,14,0,0,4,1,0,2,0,0,2,0,1,0,0,10,1
1190683347850276864,greedlol_,2019-11-02T17:33:37.000Z,False,14,221,16,1,6,942,2,1,0,0,5,0,0,2,0,0,1,0,0,0,0,8,0
1190968525801820160,GamboaRNoel18,2019-11-03T12:26:53.000Z,False,13,613,180,0,32,534,1,7,0,4,23,0,0,2,0,4,9,0,0,1,0,43,1
208150205,yanezcolts,2010-10-26T18:45:39.000Z,False,40,130,3967,0,186,4929,13,107,0,1,142,0,0,14,0,1,95,0,0,0,0,253,0
210122927,melanyfra,2010-10-30T16:39:31.000Z,False,247,1333,12880,4,70,76448,0,0,0,6,58,1,6,47,0,0,0,0,0,0,0,118,1
3066947890,ppejrv,2015-03-03T03:05:16.000Z,False,64,382,1164,0,7,34073,0,0,0,0,5,0,0,4,0,0,1,0,0,0,0,10,1
3178342654,jkstudiosalon,2015-04-18T00:06:36.000Z,False,73,484,1613,1,8,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,1
1085427511700393985,MoncayoMagali,2019-01-16T06:44:19.000Z,False,52,33,1346,0,351,483973,6,22,0,0,24,0,0,7,0,0,0,0,0,0,0,31,0
1243930161927643138,TeffPv,2020-03-28T15:57:27.000Z,False,44,117,127,0,19,3729,4,27,0,0,4,0,0,1,0,0,2,0,0,3,0,10,1
1245787300145094657,VertixSolutions,2020-04-02T18:57:19.000Z,False,1,9,28,0,4,212659,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,2,1
1265458219,karenvenegas01,2013-03-13T21:04:15.000Z,False,82,242,2343,0,197,88,40,352,4,36,89,17,0,0,8,32,72,9,0,0,0,263,1
1290454243,ChevezDiego,2013-03-23T04:58:27.000Z,False,294,1017,13073,4,162,184774,27,121,3,12,34,4,6,19,0,7,8,4,2,8,0,104,1
215686796,analaurasoto_,2010-11-14T16:57:44.000Z,False,521,307,11143,1,10,0,4,43,0,0,1,1,0,0,0,0,1,1,0,3,0,7,1
243893349,irmarro,2011-01-28T01:33:23.000Z,False,386,268,6062,0,30,255,1,14,0,0,24,0,0,3,0,0,9,0,0,1,0,37,0
223145782,nestorcabrera1,2010-12-05T14:46:24.000Z,False,257,792,26116,8,380,114605,58,464,3,2,175,0,1,65,0,2,93,0,0,30,0,368,0
225844063,emilia_gomez18,2010-12-12T16:04:34.000Z,False,33,386,1211,0,46,17461,0,15,0,0,31,0,0,1,0,0,7,0,0,1,0,40,1
1350503758007046152,CCPJEscazu,2021-01-16T18:02:57.000Z,False,6,64,25,0,15,4,0,20,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1656958579,Sololaverdad191,2013-08-09T05:00:08.000Z,False,14,31,342,0,9,0,1,0,0,0,7,0,0,0,0,0,5,0,0,1,0,13,1
1340062193962811393,AleexiisOficial,2020-12-18T22:31:48.000Z,False,24,54,576,0,75,12,4,74,1,0,12,0,0,3,0,0,6,0,0,1,0,22,0
1341752923836084227,Paniaguamarko06,2020-12-23T14:30:22.000Z,False,9,0,61,0,7,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1345233982552743936,FabianaMeja3,2021-01-02T05:02:55.000Z,False,2,34,2,0,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1347215218829570050,Kagami68769787,2021-01-07T16:15:27.000Z,False,8,24,141,0,65,258,13,5,0,0,7,0,0,7,0,0,2,0,0,2,0,18,0
15977443,sherriehiett,2008-08-25T03:58:32.000Z,False,316,318,2664,0,85,0,0,3,0,0,6,0,0,0,0,0,0,0,0,0,0,6,0
16563058,Lia_07,2008-10-02T17:53:03.000Z,False,5401,4563,55834,63,1878,416798,1790,10678,120,124,343,242,23,146,83,115,160,171,14,100,36,1557,1
16785305,Erick_SandovalC,2008-10-15T16:18:11.000Z,False,1030,2564,16706,6,393,1311841,5,42,0,43,191,5,38,165,0,5,13,2,1,1,0,464,1
16917190,germoya,2008-10-23T01:32:34.000Z,False,199,488,2170,4,99,0,10,10,0,3,20,0,0,0,0,3,12,0,0,0,0,38,1
1224750384985624576,KenderMendoza7,2020-02-04T17:44:09.000Z,False,8,151,9,0,3,0,0,2,0,0,1,0,0,0,0,0,1,0,0,0,0,2,0
1247749713887027201,ARTbyZepeda,2020-04-08T04:55:22.000Z,False,73,230,786,0,32,77042,12,93,0,0,14,0,0,7,0,0,4,0,0,1,0,26,0
732070111423553536,cheryhc2,2016-05-16T04:48:10.000Z,False,376,483,11328,1,89,871,5,18,0,0,7,0,0,5,0,0,3,0,0,2,0,17,1
736155564603015168,marielagarj1992,2016-05-27T11:22:18.000Z,False,52,721,676,0,82,1,1,59,0,3,11,0,0,0,0,3,9,0,0,0,0,26,1
740565402686754816,AIRCOP_ROPAN,2016-06-08T15:25:25.000Z,False,2040,523,2052,18,84,300,6,569,18,0,28,0,0,9,0,0,0,0,0,1,0,38,0
752189359038697472,ImMarii0_,2016-07-10T17:14:53.000Z,False,343,217,12251,2,457,225006,177,245,0,1,181,0,0,43,0,1,93,0,0,26,0,345,0
152129281,elmismolucho,2010-06-05T04:25:33.000Z,False,954,617,1298,23,169,1933,39,329,9,0,61,0,0,22,0,0,34,0,0,8,0,125,1
153232417,PejelagartaPS,2010-06-08T01:07:30.000Z,False,961,710,44766,3,459,87187,76,270,2,0,233,0,0,81,0,0,122,0,0,12,0,448,0
136745552,GabrielaGelviz,2010-04-24T20:09:44.000Z,False,3629,303,34501,21,336,793246,58,645,21,0,120,0,0,116,0,0,20,0,0,46,0,302,0
2985045305,steph11mont,2015-01-19T03:23:56.000Z,False,96,195,522,0,29,1012270,2,3,0,0,21,1,1,25,0,0,0,1,0,0,0,49,1
3114542270,MariaPiaMf1,2015-03-29T05:35:10.000Z,False,363,343,1221,0,62,27368,26,311,3,0,34,0,0,9,0,0,17,0,0,0,0,60,1
3189967962,perez_aldriel,2015-05-09T17:32:47.000Z,False,838,934,3310,0,97,73483,3,56,2,0,39,0,1,46,0,0,1,0,0,7,0,94,1
1273700803648331782,An_guzmancr,2020-06-18T19:35:25.000Z,False,74,254,250,0,25,70501,1,1,0,0,19,0,0,20,0,0,2,0,0,0,0,41,1
82704236,_marcocr,2009-10-15T20:24:21.000Z,False,178,484,1211,0,46,1952,10,7,0,1,15,0,1,1,0,0,6,0,1,0,0,25,1
92683987,Vito_CostaRica,2009-11-26T04:32:03.000Z,False,638,2381,5988,6,26,8901,2,5,0,2,10,0,0,6,0,2,4,0,0,0,0,24,1
829437741075152896,Carlos_MC_CR,2017-02-08T21:12:22.000Z,False,39,115,114,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
115514402,yoerli2017,2010-02-18T22:41:21.000Z,False,2521,649,3939,0,106,34844,26,96,4,0,45,0,0,29,0,0,2,0,0,8,0,84,0
1213279384116686848,Hilarita01,2020-01-04T02:02:16.000Z,False,96,172,1235,0,178,266289,25,136,4,4,66,0,4,76,1,1,3,1,1,13,1,171,1
1221330711191465984,G_Gonzalez_11,2020-01-26T07:15:27.000Z,False,233,182,874,1,77,219447,29,336,2,1,26,0,1,19,0,0,11,0,0,4,0,62,1
3687244513,RonOrtegaCR,2015-09-26T00:55:14.000Z,False,145,257,22,0,3,0,0,12,0,1,0,0,0,0,0,1,1,0,0,0,0,3,0
4191009852,CrcEdgarsj,2015-11-10T14:21:10.000Z,False,290,1623,18137,13,1122,424051,176,589,1,52,251,24,14,60,2,42,158,23,11,21,0,658,1
160819357,AlonsoRetana90,2010-06-29T06:01:04.000Z,False,369,1053,2759,1,20,2815,2,7,0,3,12,0,1,10,0,0,2,0,0,0,0,28,1
1137171711328235521,DiarioDeporCR,2019-06-08T01:37:18.000Z,False,9066,772,8614,26,1427,138501,1300,18633,615,52,293,191,9,48,131,18,44,81,7,39,80,993,1
1156350549157175296,saballos_,2019-07-30T23:47:09.000Z,False,24,208,208,0,12,4865,1,0,0,1,5,1,0,5,0,1,0,1,0,0,0,14,0
52136914,valpharo,2009-06-29T18:14:12.000Z,False,231,418,6552,0,829,293042,221,1234,11,24,207,14,1,42,2,22,100,11,2,78,1,504,1
54974027,Averyjukes,2009-07-08T18:02:39.000Z,False,1086,173,13164,24,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4579554553,lalfaroCR09,2015-12-16T23:58:21.000Z,False,93,1265,3120,2,153,7781,42,211,0,14,132,16,1,10,1,5,44,3,0,6,0,232,1
